"Data Source","World Development Indicators",

"Last Updated Date","2018-02-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"East Asia & Pacific (excluding high income)","EAP","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5669009567323","1.59011697140177","1.63258688858272","1.72725299695714","1.7163011120845","1.64731265847345","1.59041381674867","1.66267269749447","1.71864140572928","1.73674414338776","1.71741536308151","1.78434735820458","1.95882831621264","2.15494945493476","2.48169533774291","2.4561605363898","2.58759563898409","2.74207991005147","2.80609363875243","2.89959006638688","","","",
"Early-demographic dividend","EAR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20229509341691","2.1542682066325","2.22504283986349","2.36689282417907","2.45675468577322","2.44647251175185","2.52583766966359","2.34725894713471","2.36264142938615","2.34256691500033","2.3316824877982","2.36560762612845","2.37996515693322","2.39589130416343","2.68513546302487","2.50524290944368","2.48821059848728","2.50672110850345","2.60441616228908","2.62624635323305","","","",
"East Asia & Pacific","EAS","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.43163579265127","4.20839201298223","4.2448334815852","4.46463421985145","4.63688164589333","4.69879192710305","4.69860657260895","4.61507211120636","4.62943420834996","4.62448170993837","4.56692074457743","4.35646419479584","4.26696320626357","4.40811349114436","4.84162138063282","4.7582607150047","4.8579361932086","4.8636067638694","4.63517598946201","4.56307571319554","","","",
"Europe & Central Asia (excluding high income)","ECA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47184918893041","3.49018045871448","4.06025106729169","3.48252541981733","3.33202887485972","3.27082856096943","3.4434987913018","3.65132135043762","3.67786067447315","3.53237003936551","3.57266584513113","3.62792525519578","3.7033286523097","3.80034486370814","4.29164468714418","3.94562352038699","3.70496066276473","3.82553189651201","3.78760298945872","3.76998923473727","","","",
"Europe & Central Asia","ECS","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.25230775088813","6.33221809945409","6.23894266477663","6.18386519869282","6.25989660888683","6.19907379891056","6.35105427742073","6.5381217219349","6.67494754773792","6.63991777499093","6.70512222507709","6.68828919005788","6.58774058763069","6.77284147437414","7.48698690551623","7.25174604294647","7.088606655568","7.09211990408836","7.12030281632943","7.166129902332","","","",
"Ecuador","ECU","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88152442301391","2.20420245842567","1.98748139267245","1.40074052462187","1.37514163161516","0.896003183464137","1.22846315163169","1.42887597255015","1.42571458072197","1.42931441752495","1.30987544161665","1.42365577091817","1.50624090047402","1.63035466490774","2.18659127523163","2.45940762438208","2.59738099117624","2.9572929985068","3.85838530149579","4.5081565729241","","","",
"Egypt, Arab Rep.","EGY","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6460250423869","1.62066466638389","1.78553945506024","1.96981126502324","2.12341339988248","2.24695839529894","2.32755828191097","2.4038170608271","2.0685479649784","1.98591149477582","1.98504098750096","2.28751927683062","2.04669573566887","2.02972719676479","2.05812684568974","1.87259284495657","1.99080413552396","1.90923132745214","2.05746810088159","2.15538450092222","","","",
"Euro area","EMU","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.71683668539518","6.82000121868477","6.77513489387938","6.71342755451167","6.70770806204459","6.72549046532483","6.82448062199072","6.97028001285901","7.10053765251886","7.08228147597687","7.24314279356997","7.27484584702544","7.18351356985884","7.41951728510291","8.05997806905936","7.98468570060831","7.8513200957563","7.9049865763821","7.96257469875729","8.00066138427273","","","",
"Eritrea","ERI","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17197440233055","1.32110035070061","1.77092697131329","1.85142627954857","1.99656889509943","1.58851116526723","1.38678137735904","1.64046934304339","1.29168899474954","1.23601455755092","1.09593913948451","1.4704505278683","1.49033812928708","1.93142960703663","1.39796022447917","1.42486355939808","1.40782256969421","1.38397646448897","1.37826626046698","1.52746400371587","","","",
"Spain","ESP","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37350655411839","5.40027012255583","5.31451160300878","5.2844059163969","5.26970800234308","5.16745964000453","5.15573848838833","5.1689360960028","5.72787554584924","5.79793600983058","5.87580310393353","6.00532063677714","6.09879014426245","6.51285614418893","7.20975995429515","7.17324211451324","7.00106113162913","6.73461520318541","6.50261020907923","6.39999190050546","","","",
"Estonia","EST","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.67149483638277","5.8096243710394","5.51790867968183","4.79702497145934","4.53643743822404","4.07551483357684","3.81748706360849","3.7357258577566","3.77500916844364","3.87711768323315","3.85004155760859","3.67354921199385","3.89924275098823","4.71242341161883","5.21671676250295","4.92734680044662","4.62588547697979","5.11576164827877","5.13860336822777","5.02839590244871","","","",
"Ethiopia","ETH","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20108990503946","1.11333172363144","1.30828310653676","1.63413600803901","1.8427428150246","2.38265541313674","2.23081820450976","2.55028135471395","2.55636890789067","2.37364068032608","2.58033434900003","2.52940562752272","2.57147709890482","2.22132218934286","2.42151969535998","3.71673603520435","3.73515572844185","3.31059512580315","2.95363771833847","2.86756675022142","","","",
"European Union","EUU","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49680101688101","6.57322671706016","6.43327565054253","6.38368616413881","6.44353787419419","6.43014523364904","6.56311435092763","6.74060875693234","6.89398174594236","6.90745098948963","7.04779576391876","7.08548711561608","7.0008391195142","7.2558174150857","7.9364169647481","7.82021212918747","7.74442706842706","7.79317793036953","7.83783207310702","7.81848851931104","","","",
"Fragile and conflict affected situations","FCS","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84753471415208","2.17962539853855","2.26374549328916","2.19068219454106","2.46505606191802","2.0793940328657","1.86589289000592","1.95756136269541","2.14369649541222","2.40094039653818","2.20413562992781","2.20199385652074","2.51152921478673","2.63706288611156","2.50856899418967","","","",
"Finland","FIN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.62718697649283","5.75353562686793","5.56313205138855","5.32659310288556","5.2687780538472","5.1444641627189","5.34361308828694","5.65716003187278","5.9322325176186","6.01726610288277","6.2218654743803","6.27918843024703","6.03173102267813","6.2538219429826","6.89682278922443","6.73883183033554","6.75355115562938","7.04083987517311","7.2040166841482","7.2898142731073","","","",
"Fiji","FJI","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.46368722206748","2.64361075684054","2.89240714278874","2.60443361330971","2.50533761986075","3.2355711557634","2.62817835515333","2.85448819330294","2.70026475790915","2.88766334047704","2.9360558160999","3.01236198615652","2.79198260060047","2.78032904204897","2.95390615781351","2.96520593582039","2.67714419539072","2.76214864262542","2.9022438714577","2.95320810980441","","","",
"France","FRA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.05821871516713","8.04280869324132","7.94448731942104","7.84424805847929","7.83124774815954","7.75949957277465","7.84866657402846","8.14165389440164","8.12782087781033","8.20640926961026","8.2663371722061","8.17318340277947","8.11828779376427","8.16933745952404","8.74652319008317","8.6791049579326","8.73113595350186","8.82605179478001","8.91069404639475","9.02451437620196","","","",
"Faroe Islands","FRO","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.69618637002905","8.13502702336652","7.27708841068384","6.46213818333674","7.06485656307058","7.35330987534347","8.0069937471572","7.41407385838529","9.02986285614836","9.8998225951696","11.3112000005904","11.0339920932424","11.1355468802094","11.695402295573","12.1732851962759","12.6107823164178","12.5382152132429","11.5881392624106","12.0899384166725","12.4337520677336","","","",
"Gabon","GAB","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25744529943978","1.28647558959967","1.19217630173666","1.73134390388655","1.21398769764886","1.15485615568958","1.28583740510872","1.20729000806685","1.46758130651802","1.36059829043166","1.11498097794982","1.23508613525469","1.26697806590177","1.07624140711515","1.54809964755708","2.4409245497693","2.10328794802313","2.21020120306623","2.93182962304611","2.35058092450617","","","",
"United Kingdom","GBR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.61387329452439","5.57490195126507","5.21640128288046","5.27343939469238","5.50350708435057","5.52346736571893","5.76594988540655","6.0400162061538","6.20956799998828","6.4824299758825","6.6583449191426","6.82659841098248","6.79448109618736","7.22015292265785","8.16289805598149","7.94167603047038","7.76541129298058","7.80263315967313","7.78048093805649","7.57885016897961","","","",
"Georgia","GEO","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26728121467509","0.874215804128492","1.49127909918901","1.19565706800921","1.14052741215266","1.18060888819946","1.3881943656125","1.40035003938286","1.25729463960024","1.3072424666792","1.64850457828725","1.77166210219909","1.44962342493594","1.77997441173598","2.27025857272954","2.28992913341949","1.70062438380959","1.21034891261383","1.27612023782644","1.55273053770004","","","",
"Ghana","GHA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62287138178524","2.01892710159501","1.43560553310937","1.77275378281466","1.59337753760097","1.49809434067877","2.04500368785488","1.50885022851084","1.58056237553589","2.39904381942556","2.92394495710351","3.04422815560129","3.72988789146403","3.22305449376603","3.6749633620891","3.82937674781945","3.57552048571861","3.14067582699054","3.24216013307847","2.12888508467564","","","",
"Gibraltar","GIB","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24440635010312","0.769224234102606","0.753971712011471","0.948582870905134","1.03407899592752","1.09593945187327","1.27041596039565","1.31330022682366","1.31331174704443","0.879682252953166","0.55486584220446","0.665427570307575","0.418226465570024","0.784624402527845","1.34649863443653","2.01176888806535","1.97715897457881","2.09894617721695","2.3782428406525","2.73624478105818","","","",
"Gambia, The","GMB","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04110456903354","0.896204512415832","0.921290896634895","1.19482309622573","1.25261531964956","1.23486670864495","1.55374665024634","1.40735689319153","2.12397487772143","2.51485023852098","2.89759900757024","3.24463093608204","3.40312534034526","3.52701289922378","3.48232826449921","3.43308687645421","3.73512102720427","3.67221276160868","4.18162845335431","5.04561251464499","","","",
"Guinea-Bissau","GNB","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59182255960185","2.10738801076276","2.2493241375772","2.20708166507232","1.45868902916109","0.515965236902095","0.48360487648511","1.29016916004751","1.29615356852002","0.855296172647774","1.08353819385187","1.06854651283572","1.36320144421897","1.15778753619479","1.91662708168469","1.84945341101718","1.04697493206274","1.5913705869227","1.6250123673995","1.14512230685864","","","",
"Equatorial Guinea","GNQ","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88385813494537","2.73299809108555","2.25124564135911","3.05595426522557","1.92225660786037","2.16627167819278","1.33552519703037","1.11172151453873","1.52759716025584","1.3524546238647","0.913982114139367","1.46745206624669","1.64082835792741","1.79507957244116","4.46110840249208","3.05717111238629","2.59665433056104","3.32588193783153","2.96178990260028","2.93271044233288","","","",
"Greece","GRC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.30135949868874","4.32564739113585","4.23233099996918","4.1185477530684","4.34042635983622","4.56221110011034","5.14607034087592","5.055646368067","5.14686853014963","4.90873744027045","5.62731909611098","5.79083234514219","5.67782836518577","5.84985855029747","6.78107986210626","6.21635374776093","6.6828023973606","6.2744302264037","6.06628752556277","4.98503919348761","","","",
"Grenada","GRD","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00643431602359","3.01674292292431","3.1578691670019","3.15148880538579","3.70731924062612","3.44699932569264","4.51323879735109","3.52454987710381","3.05506690763461","2.70056389091793","2.91893639500953","3.2081817593758","2.89789096848365","2.69154161261347","3.07333462836314","3.10052624690881","3.04019062842396","3.04594194503306","2.78244426783902","2.82735741320149","","","",
"Greenland","GRL","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56825183408939","1.47408881148542","1.65235263365276","1.68789775579803","1.82256831655162","1.90628798410463","2.16538254182755","2.12695041128264","2.25078008813056","2.18862220983782","2.15193384707643","2.38932787561821","2.26818625964039","2.3197879719466","2.5169934040847","2.37549693682411","2.15314798048154","2.14774652971737","2.32188930396873","2.33472901457931","","","",
"Guam","GUM","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12369198216173","4.04218256251148","4.26722281405922","4.31401354648247","3.81580525168972","4.95494348515089","4.89801030779154","4.94658053968725","4.74972888658659","4.54830726546662","4.35965864457954","3.04494427517381","4.68579605156704","5.59724601448821","5.30091141007861","4.46058370713026","4.57147769021428","4.33943785311489","2.89615344057625","3.1196980913577","","","",
"High income","HIC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.85002288346958","5.85823428450123","5.80886840123779","5.83435649286904","5.85722433962749","5.85324208535842","6.13127857434794","6.35464804516239","6.51000377551742","6.5459682100821","6.60540068103569","6.65819652918102","6.68587117028352","6.94696693985007","7.64067061065491","7.56360054051884","7.55170256320904","7.56143479412638","7.57914434376933","7.66491476300762","","","",
"Hong Kong SAR, China","HKG","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.86657956981547","2.46060758417456","2.37295217029506","2.92390839000489","2.90275734274364","3.5929701634442","3.61645900940721","3.90616852394704","4.73308693726018","4.20717731098618","3.90589865348012","3.48897018983179","3.63946928031572","3.72557359853675","4.55417153089436","4.21561071410196","3.9168418754013","4.45364758293775","4.45707484804507","4.41783424967662","","","",
"Heavily indebted poor countries (HIPC)","HPC","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62766010196891","1.71844286885311","1.64704478388146","1.76604069372548","1.83114562181592","1.79504669143659","2.01253576315738","2.06692001072346","2.16997577320398","2.21363976215344","2.32923677318042","2.4252774648887","2.27926083197958","2.40580651725397","2.53121786639352","2.70994591368533","2.65507412873244","2.57790965052399","2.56758373403992","2.50692087707655","","","",
"Croatia","HRV","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.83066976313492","6.13502177646238","4.89376069563897","5.73309176761087","6.32632459350468","6.60227506340334","5.96435490963546","4.95506417097213","5.24281713110636","5.31415870530128","5.93061725716919","5.98464187481859","6.47762275562361","6.53872294809312","7.00686743060705","7.06496421401327","6.25541214972431","6.36320706066713","6.4030287939429","6.38828759054099","","","",
"Haiti","HTI","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70077831645263","2.45680229642942","2.44421812804341","2.03184278559059","1.69665290103796","1.67955658737294","1.47257876341953","1.41110647505641","1.58534910213745","2.02926952227159","0.9384949558511","1.35559353474179","1.32660942345669","1.35599984120728","1.3726482001624","1.41058325217537","1.80632117026186","0.9802712943667","1.72454125451892","1.55951641782193","","","",
"Hungary","HUN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06578492961409","5.70763144463987","5.48077096012477","5.29304724307822","5.21569247657961","4.99226279409144","4.90774789280321","5.24166091933378","5.98682945624985","5.62590498636406","5.79831589927384","5.65115926150495","5.05082807524355","4.91256727336761","4.95861491123363","5.11749481592431","5.02988706277389","4.91010603127581","4.90582840422918","4.88308190917667","","","",
"IBRD only","IBD","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50049088707281","2.46559413648081","2.60629780403613","2.57472646227512","2.54889851578477","2.45777033075639","2.49276155802365","2.45774503102711","2.47754154084795","2.50598394328147","2.54716000713411","2.59268682007742","2.67460345280308","2.82746974167113","3.10124540220767","2.97171824729747","2.97365315681486","3.0471695771669","3.11137560330335","3.13000631950265","","","",
"IDA & IBRD total","IBT","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44004941413701","2.40615473300987","2.53773705446407","2.50888620347436","2.48000694814381","2.39092534591123","2.43239376589463","2.39684524570331","2.41809720186289","2.45185882859016","2.48966393450114","2.5343243167015","2.61368018157112","2.76383936627395","3.02320363082436","2.89080779041585","2.90087111049031","2.96743202385397","3.02033610312036","3.03178062578298","","","",
"IDA total","IDA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48241107736923","1.47221925205965","1.43567398080333","1.48382509852329","1.46250955457727","1.45956556712935","1.55538306502942","1.56331844575941","1.60579696369237","1.69224934470929","1.65593501994879","1.70449364109792","1.69074347948487","1.75727485813404","1.78467763905745","1.70400931748029","1.78776474431396","1.78161523664793","1.70336097901252","1.67555741299541","","","",
"IDA blend","IDB","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27310965298595","1.27445099746075","1.26425827107531","1.24733664118068","1.19903633610615","1.26615958739868","1.2701732033998","1.22139181285247","1.21194612007875","1.38552612435686","1.26455949953134","1.28579301586343","1.35663507567403","1.39898783008454","1.3910833099627","1.21441939249","1.43213055442767","1.47336752081246","1.3962762250147","1.39478290915603","","","",
"Indonesia","IDN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.70897904738595","0.726782129056387","0.676852205713663","0.708065026590477","0.772645557121137","0.724682589696499","0.9635657973547","0.88427273834839","1.01530117557703","0.934871135911972","0.803211001451218","0.912583093995768","1.12642589403908","1.00579761754344","1.01954942127209","1.03300414020614","1.02891404740761","1.14773652139499","1.15362898675631","1.07553630056443","","","",
"IDA only","IDX","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.64262351246784","1.62557785382503","1.5636662797458","1.65032272308034","1.65298476157312","1.60245074021704","1.76377907734407","1.81663102201845","1.90181858414554","1.93841972010474","1.97975213259689","2.0807067892935","1.97965006939046","2.08853679802511","2.12297080501467","2.2330478807898","2.18081411361678","2.12940143846054","2.04938895361198","1.99380043657011","","","",
"Isle of Man","IMN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05151096319396","1.00671418137129","1.07253617524415","1.10433439542251","1.13045898845932","1.11244300876211","1.07799618155161","1.02576198679558","0.984930505554407","1.02268176578607","1.13425770024314","1.11061062256138","1.09960072394392","1.16274094202349","1.22097108058083","1.161015808921","1.17537663741106","1.18387274791161","1.2868865843608","1.40723761834997","","","",
"Not classified","INX","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66980297615997","4.541905477585","4.6448398619284","4.4945386965621","4.461866316772","4.46660108366892","4.91167274895254","5.17116710033894","5.40268378263033","5.59622888640263","5.52072418846789","5.44387862517996","5.72991017446134","6.5130271232842","6.91724158083481","6.10143990118165","5.52604346154467","5.62241698351403","5.33328881843884","5.1414840757098","","","",
"Iran, Islamic Rep.","IRN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6760716934729","1.72567844315798","1.94221656593229","2.13765102819269","1.86003164967335","1.86312249955916","2.19473641645475","2.18927471621106","2.34823933845694","2.23931691992121","2.33345819829524","2.56809019577101","2.42396484742916","2.43782038058052","2.87914109148466","2.68468208082424","2.47903326276297","2.68760016139836","2.73404015381068","2.84080214465893","","","",
"Iraq","IRQ","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97933709523018","4.05040922213065","2.7838722766138","1.91357156880073","2.56524356975047","2.93957483225285","3.45308147471158","2.82324919202521","2.49103317098938","3.28004061136245","3.71919911130644","3.33814898953379","","","",
"Iceland","ISL","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.88713759020859","6.79741296836816","6.49311731540225","7.03736898231965","7.77504317020812","7.5449804160076","7.40536902811272","8.07437599920267","8.2312893394598","7.79429637358172","7.49948502085006","7.34951033803887","7.22544354330676","7.27430978229639","7.47948051858436","7.11606407199138","6.97224335275457","6.99404793664458","7.06758082865318","7.17970593916314","","","",
"Israel","ISR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95014543160416","5.10814422487663","5.14484078667998","4.76218923331623","4.60178211226536","4.46036146165366","4.71917215314535","4.73781875351353","4.58758637411693","4.47343624638183","4.40842581752689","4.70256022609691","4.56088594968499","4.47159298515823","4.56077326414522","4.61227648183452","4.61852465800337","4.86501699510751","4.85780838573713","4.75169580818511","","","",
"Italy","ITA","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02089476710895","5.08449383348911","5.28628874468505","5.30023437098244","5.38466977596146","5.70465803145558","5.973164168115","6.07690275012365","6.07045375028726","6.41476698498452","6.64414757582428","6.74359729173351","6.48783966061594","6.83665359286921","7.24866586257852","7.25667349647713","6.96918517468622","6.99312089907865","6.96735137914197","6.99265103346141","","","",
"Jamaica","JAM","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22428068685345","2.85907452889896","3.35487387850542","3.38375191449784","2.71111359177901","3.22045271441528","2.44963229272323","2.7873492283758","2.30426788811507","2.72385509751686","1.98584492686285","2.31021090906657","2.53492008166266","2.89367120473702","2.89373821162259","2.99010608026722","2.79522281079694","3.27376044485209","3.38013487588788","2.80857803255616","","","",
"Jordan","JOR","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.32889836306037","5.44118215731934","5.11639274549556","5.30058976064599","4.99106970340581","4.63530934720144","4.78609309636818","4.81069142638293","4.45103699384047","4.69232590941149","4.76100832050321","4.48990027952521","4.9941819633336","5.43125045524667","6.6959843030952","5.92129561643255","5.90586212558615","5.50930257608822","4.87355544287215","5.19310194631406","","","",
"Japan","JPN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45150080536333","5.34258604732365","5.46991611595348","5.65291179928128","5.90909768297536","6.08761400670646","6.29740617893806","6.36155257615398","6.42041005064956","6.47273952006639","6.65745956892183","6.59643924198703","6.71504486811159","6.99502179051668","7.75349321212359","7.86196936427593","8.3182498386849","8.40992077700266","8.5282190958028","8.55008168512525","","","",
"Kazakhstan","KAZ","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9534899778239","2.75906410195462","3.00261580660421","3.09298525815462","2.29610762651134","2.11931065340208","1.96579516527646","1.93312090157327","2.01432141424755","2.29466652446217","2.5215417935701","2.30571940034768","1.78413256567302","2.26257831794259","2.65111922886579","2.52721801121328","2.27155273828224","2.4082146901173","2.189205040309","2.36790308672472","","","",
"Kenya","KEN","Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96935537117236","1.66298015424616","1.59950790645655","1.99490326763455","1.67225461996246","2.16672510066623","2.06730417121365","1.94316444207971","1.92813908381667","1.79572089844586","1.84540749554888","1.62431466347779","1.5968585275094","1.4033099503847","1.64162436872084","1.41873554931173","2.6235334085585","3.32293744824743","3.34640418229228","3.50386605776913","","","",
